 labels,sensor1_integral_value,sensor1_max_gradient,sensor1_ mean_gradient,sensor1_variance_value,sensor1_wavelt_energy,sensor1_RSAV,sensor2_integral_value,sensor2_max_gradient,sensor2_ mean_gradient,sensor2_variance_value,sensor2_wavelt_energy,sensor2_RSAV,sensor4_integral_value,sensor4_max_gradient,sensor4_ mean_gradient,sensor4_variance_value,sensor4_wavelt_energy,sensor4_RSAV,sensor5_integral_value,sensor5_max_gradient,sensor5_ mean_gradient,sensor5_variance_value,sensor5_wavelt_energy,sensor5_RSAV,sensor6_integral_value,sensor6_max_gradient,sensor6_ mean_gradient,sensor6_variance_value,sensor6_wavelt_energy,sensor6_RSAV,sensor7_integral_value,sensor7_max_gradient,sensor7_ mean_gradient,sensor7_variance_value,sensor7_wavelt_energy,sensor7_RSAV
1,34.89753807,0.400350251,222.739183,34.50930132,35.86666667,302.753756,1.334771226,0.008124591,3.085526864,1.095079431,0,1.757095258,0.058274242,0.000363859,0.445219166,0.053203196,0,0.714118236,6.327154577,0.000754274,1378.41618,8.453093701,0,3908.593646,12957.99087,1.708692241,565463.9155,12750.92581,13500,1092172.076,20,0.247222024,143.0374331,20,20,231.4997675
1,35.1911098,0.191407251,103.8280778,34.76181192,35.86666667,173.5000407,1.192553698,0.005042542,1.153198072,0.900386744,0,0.891860534,0.051807503,-0.000250865,0.176451291,0.048962877,0,0.249235327,3.706291117,0.00064332,183.9860747,6.016634175,0,536.6351644,13089.62281,0.407491138,119059.7276,12854.64792,13500,333757.0357,20,0.12081812,64.68283453,20,20,119.2982887
1,35.25928149,0.365510581,171.6523852,34.90083562,35.86666667,255.2119859,1.290212411,0.006193848,2.363217707,1.051365502,0,1.124501696,0.051725251,0.000286973,0.311702047,0.049560809,0,0.481710112,3.32661698,0.001150262,627.3376584,5.392794441,0,1938.15954,13127.1793,1.44267152,329394.8639,12934.54471,13500,747808.9357,20,0.241791356,103.9970117,20,20,181.8693326
1,35.14579435,0.392029274,256.2960337,34.87617778,35.86666667,357.5854081,1.327631344,0.008228714,3.807395728,1.125230559,0,2.120098768,0.055503406,0.000338781,0.497306314,0.050242668,0,0.790473987,4.295624855,0.001714613,1637.363965,5.715718762,0,4966.299336,13073.59786,1.671534283,742234.6208,12926.89751,13500,1506860.144,20,0.273314607,157.0708603,20,20,264.1317266
1,35.43580403,0.498410424,102.0745668,34.9594395,35.85470913,120.1076438,1.259210448,0.016427679,1.692592372,1.248649372,0.107734872,0.979948831,0.046073792,0.000434949,0.179824037,0.057703481,0.00223973,0.2547348,2.005820563,0.002893441,197.4728767,5.674031366,0.002691751,571.1214174,13217.47554,2.694317756,115618.6882,12981.76296,13489.9796,170264.49,20,0.228062754,59.16422584,20,20,84.78120619
1,35.0321925,0.304378612,177.5530513,34.57580268,35.85532246,218.8707848,1.323936455,0.010739573,3.551442851,1.149764979,0.044005474,1.597608139,0.05678161,0.000362195,0.334290794,0.053554989,0.001405345,0.512118187,5.189774281,0.000490247,756.7311821,8.150202693,0.001653212,1928.593328,13019.2892,0.987568621,355167.3373,12788.41919,13490.75904,566582.0316,20,0.183617825,104.0540046,20,20,158.5533241
1,35.46359846,0.410196644,259.9461446,35.077525,35.86666667,323.3759642,1.169006961,0.010831796,4.505702981,1.055116916,0,2.805527459,0.04278451,0.000539226,0.485734581,0.047664278,0,0.784242236,1.756310746,0.000954723,1430.42449,4.156846846,0,4333.982488,13231.84927,1.7966017,754774.1936,13023.62432,13500,1240858.868,20,0.255550797,151.7139387,20,20,235.7314801
1,35.23020676,0.231016977,102.327352,34.88068817,35.86666667,153.9757371,1.11757006,0.009460344,1.352838103,0.939004581,0,0.882162194,0.047961134,0.000147282,0.158485034,0.044554705,0,0.261118383,3.251651012,0.00183826,173.1683949,5.059360923,0,527.5122665,13105.57661,0.623717249,115381.9769,12911.73892,13500,266176.39,20,0.165946701,59.25474178,20,20,104.6070945
1,35.41096035,0.601685587,327.5330174,35.16787735,35.86666667,561.9531699,0.950092223,0.022109835,6.685913607,0.948099006,0,7.558130541,0.037237857,0.000670179,0.697910284,0.037826732,0,1.598640888,1.833091818,0.004800203,2252.468444,3.125348339,0,19811.01314,13198.43018,3.952491832,1198034.224,13061.2097,13500,3975284.722,20,0.297257682,200,20,20,422.2211738
1,35.14310436,0.639555741,313.3638141,34.89493638,35.86666667,409.275651,1.289260427,0.016216457,4.726596061,1.152320462,0,2.517076218,0.053899048,0.000827719,0.697368689,0.049735295,0,1.183490124,4.220618262,0.002340491,2637.031938,5.607639109,0,11059.9575,13070.09796,4.361999877,1116168.19,12937.20207,13500,2127316.467,20,0.361936634,200,20,20,338.0090229
