 labels,sensor1_integral_value,sensor1_max_gradient,sensor1_ mean_gradient,sensor1_variance_value,sensor1_wavelt_energy,sensor1_RSAV,sensor2_integral_value,sensor2_max_gradient,sensor2_ mean_gradient,sensor2_variance_value,sensor2_wavelt_energy,sensor2_RSAV,sensor4_integral_value,sensor4_max_gradient,sensor4_ mean_gradient,sensor4_variance_value,sensor4_wavelt_energy,sensor4_RSAV,sensor5_integral_value,sensor5_max_gradient,sensor5_ mean_gradient,sensor5_variance_value,sensor5_wavelt_energy,sensor5_RSAV,sensor6_integral_value,sensor6_max_gradient,sensor6_ mean_gradient,sensor6_variance_value,sensor6_wavelt_energy,sensor6_RSAV,sensor7_integral_value,sensor7_max_gradient,sensor7_ mean_gradient,sensor7_variance_value,sensor7_wavelt_energy,sensor7_RSAV
0,34.78342034,1.108017493,0.05149358,6.479343537,12884.02881,20,0.329979294,0.006500268,-0.000117136,0.000319662,1.152875552,0.182988895,63.19278993,0.998976617,0.099256571,68.7990956,44096.29161,35.52718192,34.13317096,0.898887368,0.055687445,11.06737373,12567.46323,20,35.86666667,0,0,0,13500,20,91.0326957,0.93880526,0.131116224,143.2977508,91652.64859,58.00379369
0,35.41599413,1.058669007,0.041336095,1.946281417,13203.60358,20,0.348644771,0.005399536,0.000212643,0.000717341,1.301749327,0.214436473,130.4539525,1.708237639,0.213635137,260.0649007,186803.0523,74.99361064,35.17316402,0.885172845,0.04038735,3.113465787,13063.42575,20,35.86666667,0,0,0,13500,20,194.9266661,1.403819837,0.352089077,850.4959613,426719.6126,131.765749
0,35.16288388,1.078862974,0.042902836,3.488623878,13066.66032,20,0.368011146,0.005726781,0.000239649,0.000290242,1.432923822,0.217328209,130.3620515,1.735208544,0.204197303,325.9338663,188768.608,76.21791683,34.96156574,0.886853692,0.038267113,4.223296934,12946.28662,20,35.86666667,0,0,0,13500,20,194.5218833,1.18542869,0.34899667,1006.162095,430363.6252,137.4015983
0,35.40321787,1.077559945,0.042115025,2.047431423,13197.00284,20,0.429898772,0.008811805,0.000322408,0.002039814,2.009419112,0.276127988,193.5177766,3.142568573,0.358443131,732.8665498,416425.2671,119.5839744,35.13475106,0.957255905,0.04211389,3.48031166,13046.32866,20,35.86666667,0,0,0,13500,20,268.2571936,2.213809722,0.598573125,2431.618412,835865.3152,203.5779433
0,35.12446586,1.048738621,0.04075967,3.61019335,13043.63231,20,0.656441562,0.008541084,0.000611903,0.002268093,4.59387923,0.366430067,302.9187755,4.309609091,0.638033888,2747.641928,1052543.952,194.1559495,34.98354214,0.835860058,0.034773287,3.799339823,12950.42482,20,35.86666667,0,0,0,13500,20,392.252872,2.439311001,0.977012664,8405.970904,1895113.515,304.5384393
0,35.03909379,0.727199976,0.028358345,3.14129633,12972.59017,20,0.311128895,0.006411019,5.06E-05,0.001051252,1.053669044,0.196417572,70.00647944,0.597364193,0.074936876,48.7829427,52964.6706,41.18900089,34.91632808,0.548512525,0.025710363,3.091571165,12883.40398,20,35.86666667,0,0,0,13500,20,132.5679651,0.344410067,0.104239525,111.9163133,188100.9725,85.29357989
0,35.37648819,1.052106265,0.043238212,2.193239083,13181.4129,20,0.409562762,0.007181532,0.000423919,0.00144413,1.810869971,0.283441172,158.5949851,2.480820491,0.271846596,447.2354721,278165.6332,91.76165774,35.12523631,0.964607009,0.042883829,3.569281292,13041.88191,20,35.86666667,0,0,0,13500,20,228.4266488,1.269887547,0.436079323,1407.887236,594037.7726,158.4866458
0,35.51978237,1.124293449,0.039206514,1.373156398,13263.16661,20,0.348143274,0.00483727,0.000261355,0.001162186,1.31347316,0.233409202,177.4322245,2.671568394,0.298259389,551.9248996,347865.7323,101.2078441,35.25727383,0.894047123,0.040502282,2.666025902,13110.5235,20,35.86666667,0,0,0,13500,20,257.1679134,1.685012197,0.482665292,1748.341171,751674.5585,176.6506327
0,35.57061244,1.041417267,0.034962108,1.052373105,13292.99614,20,0.501714226,0.008392337,0.000480201,0.000566427,2.660054948,0.301373841,255.9892948,3.664244065,0.494898609,1467.364903,734908.0429,156.4425211,35.34611108,0.831037663,0.036089482,2.040028966,13157.92056,20,35.86666667,0,0,0,13500,20,340.5038774,1.823317665,0.763739535,4857.890801,1378287.919,254.0887248
0,35.38964648,1.023496162,0.040939291,2.06633268,13188.25,20,0.490336606,0.006649015,0.000550763,0.000933646,2.554571367,0.307952421,275.5932685,4.013518177,0.534499999,1907.589825,858691.4566,167.2182095,35.16087785,0.85210329,0.037961542,3.053673364,13053.78554,20,35.86666667,0,0,0,13500,20,370.8526753,2.226245017,0.820452567,5796.273549,1636041.193,274.6212301
0,34.51140596,0.973519962,0.046876985,7.593192294,12727.50633,20,0.330641181,0.0075891,-3.60E-05,0.000987091,1.182784252,0.203297,104.2498616,1.712557268,0.162417115,272.7715504,122948.6931,64.54174552,34.35887723,0.720681859,0.036850552,6.743159879,12595.54556,20,35.86666667,0,0,0,13500,20,173.6602604,0.871690367,0.198357276,609.5046633,336670.6687,118.4612967
0,35.09747615,1.115639317,0.052040034,4.250753246,13038.81733,20,0.27869124,0.007184506,-7.77E-05,0.0006711,0.838368756,0.172512794,77.97830688,1.29817338,0.135753698,110.4969693,67308.03612,45.23908281,34.5588858,1.070268341,0.057038139,8.425525101,12783.33385,20,35.86666667,0,0,0,13500,20,108.6966607,1.217290415,0.190286785,288.4527709,133472.1614,74.6625333
0,35.31221687,1.135184744,0.04621129,2.713047846,13149.254,20,0.326091152,0.008541084,-0.000105941,0.000798257,1.145320421,0.173938927,131.9030729,1.69423157,0.268679529,400.833608,195636.4657,87.51075843,35.02721158,0.916255132,0.043594214,4.111282665,12987.67906,20,35.86666667,0,0,0,13500,20,184.8522532,1.184357708,0.37469033,1197.653028,398646.0497,143.6980098
0,35.31721672,1.298271554,0.05089827,2.905855793,13156.49199,20,0.464696258,0.011010293,0.000395845,0.002104587,2.329745156,0.218682608,179.6479165,2.31850122,0.401769038,916.0708954,368521.7534,120.9798555,34.81166923,1.341622538,0.06004728,7.13514657,12921.38537,20,35.84952601,0.099059916,0.002637162,0.004588714,13485.89338,20,183.9602104,1.502855953,0.519027455,2013.775697,422438.345,152.0464134
0,35.32907414,1.439914916,0.054046925,2.998140656,13166.30832,20,0.176327919,0.005905278,0.000210098,0.000131707,0.331139493,0.101626167,199.0242412,2.763378354,0.417034701,1122.71262,452099.8925,125.6577456,34.76400272,1.369964896,0.062952297,7.733154879,12905.03392,20,35.83207217,0.219825073,0.005442618,0.018711439,13471.77762,20,220.5517677,1.346462783,0.581315876,3026.762164,611471.1988,177.4162392
